"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Würzburg - Bundestagswahl: 37,15% der Würzburger wählen CSU",0.0062111801242236,0.0062111801242236,0.0434782608695652,0.142857142857143,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0124223602484472,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0124223602484472,0.0124223602484472,0.0124223602484472,0.0062111801242236,0.0434782608695652,0.0062111801242236,0.0124223602484472,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.149068322981366,0.0062111801242236,0.0186335403726708,0.0372670807453416,0.204968944099379,0.0062111801242236,0.0062111801242236,0.0124223602484472,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0186335403726708,0.0062111801242236,0.0062111801242236,0.0186335403726708,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0248447204968944,0.0062111801242236,0.0186335403726708,0.0062111801242236
"Berliner Flughafen: Tegel-Votum stellt Rot-Rot-Grün vor ein Dilemma - WELT",0.0036697247706422,0.0018348623853211,0.0018348623853211,0.0146788990825688,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0055045871559633,0.0018348623853211,0.0055045871559633,0.0018348623853211,0.0073394495412844,0.0018348623853211,0.0018348623853211,0.0128440366972477,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0073394495412844,0.0018348623853211,0.6,0.0018348623853211,0.0036697247706422,0.0036697247706422,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0055045871559633,0.170642201834862,0.0678899082568807,0.0018348623853211,0.0055045871559633,0.0018348623853211,0.0073394495412844,0.0036697247706422,0.0018348623853211,0.0055045871559633,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0073394495412844,0.0018348623853211,0.0018348623853211,0.0036697247706422,0.0018348623853211,0.0036697247706422
"Bundestagswahl: Einige AfD-Abgeordnete im Kurzprofil",0.00100502512562814,0.00201005025125628,0.468341708542714,0.00100502512562814,0.00100502512562814,0.00201005025125628,0.00301507537688442,0.00100502512562814,0.00201005025125628,0.00100502512562814,0.00100502512562814,0.0562814070351759,0.00703517587939699,0.00402010050251256,0.00201005025125628,0.00100502512562814,0.00201005025125628,0.00201005025125628,0.00402010050251256,0.00402010050251256,0.00301507537688442,0.0050251256281407,0.00100502512562814,0.00201005025125628,0.0050251256281407,0.00100502512562814,0.00804020100502513,0.00100502512562814,0.00100502512562814,0.00100502512562814,0.00100502512562814,0.122613065326633,0.168844221105528,0.00201005025125628,0.0673366834170854,0.00201005025125628,0.00402010050251256,0.00301507537688442,0.00100502512562814,0.00703517587939699,0.00201005025125628,0.00100502512562814,0.00402010050251256,0.0050251256281407,0.00100502512562814,0.00100502512562814,0.00402010050251256,0.00100502512562814,0.00703517587939699,0.00100502512562814
"AfD: Frauke Petry will nicht der AfD-Fraktion angehören",0.00237529691211401,0.00237529691211401,0.363420427553444,0.00475059382422803,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00950118764845606,0.0213776722090261,0.00237529691211401,0.00237529691211401,0.00475059382422803,0.00237529691211401,0.00712589073634204,0.00237529691211401,0.00237529691211401,0.00950118764845606,0.00475059382422803,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00950118764845606,0.00475059382422803,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.152019002375297,0.268408551068884,0.00237529691211401,0.00712589073634204,0.00237529691211401,0.00475059382422803,0.0142517814726841,0.00237529691211401,0.0190023752969121,0.00237529691211401,0.00475059382422803,0.00475059382422803,0.00237529691211401,0.00712589073634204,0.00237529691211401,0.00237529691211401,0.00237529691211401,0.00475059382422803,0.00475059382422803
"Bundestagswahl: Angela Merkel wird vom Ausland beglückwünscht - und die AfD - SPIEGEL ONLINE",0.00266666666666667,0.008,0.008,0.0106666666666667,0.00266666666666667,0.00533333333333333,0.0106666666666667,0.016,0.0106666666666667,0.008,0.00533333333333333,0.0133333333333333,0.00266666666666667,0.0106666666666667,0.008,0.00266666666666667,0.00266666666666667,0.008,0.00533333333333333,0.0133333333333333,0.426666666666667,0.00266666666666667,0.0106666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.008,0.00533333333333333,0.00533333333333333,0.00266666666666667,0.00266666666666667,0.0373333333333333,0.176,0.00533333333333333,0.088,0.00266666666666667,0.008,0.0106666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.0106666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00533333333333333,0.00533333333333333
"Berliner Flughafen: Tegel-Votum stellt Rot-Rot-Grün vor ein Dilemma - WELT.1",0.00173310225303293,0.00173310225303293,0.00346620450606586,0.024263431542461,0.00346620450606586,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00519930675909879,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00693240901213172,0.00173310225303293,0.582322357019064,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00346620450606586,0.00173310225303293,0.00346620450606586,0.150779896013865,0.12998266897747,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00866551126516464,0.00693240901213172,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00519930675909879,0.00173310225303293,0.00346620450606586,0.00173310225303293
"So hat Deutschland gewählt: AfD bei Ost-Männern stärkste Partei - Politik Inland - Bild.de",0.00389105058365759,0.00194552529182879,0.00389105058365759,0.278210116731518,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.0136186770428016,0.00194552529182879,0.00583657587548638,0.00389105058365759,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00583657587548638,0.00583657587548638,0.00778210116731518,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00389105058365759,0.00583657587548638,0.00389105058365759,0.00194552529182879,0.00972762645914397,0.0408560311284047,0.498054474708171,0.00194552529182879,0.00389105058365759,0.00583657587548638,0.0116731517509728,0.0116731517509728,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00583657587548638,0.00583657587548638,0.00583657587548638,0.00583657587548638
"Kommentar zur Bundestagswahl - Es hätte (noch) schlimmer kommen können - Politik Inland - Bild.de",0.0108108108108108,0.0216216216216216,0.0162162162162162,0.027027027027027,0.0162162162162162,0.00540540540540541,0.0162162162162162,0.0108108108108108,0.0108108108108108,0.0108108108108108,0.0162162162162162,0.00540540540540541,0.0216216216216216,0.0162162162162162,0.00540540540540541,0.00540540540540541,0.0108108108108108,0.0162162162162162,0.0216216216216216,0.0216216216216216,0.0108108108108108,0.0162162162162162,0.00540540540540541,0.0162162162162162,0.0162162162162162,0.00540540540540541,0.0108108108108108,0.0162162162162162,0.00540540540540541,0.00540540540540541,0.0216216216216216,0.254054054054054,0.0756756756756757,0.00540540540540541,0.0432432432432432,0.00540540540540541,0.0432432432432432,0.00540540540540541,0.0162162162162162,0.00540540540540541,0.00540540540540541,0.00540540540540541,0.0108108108108108,0.0162162162162162,0.00540540540540541,0.0108108108108108,0.0378378378378378,0.0162162162162162,0.0162162162162162,0.00540540540540541
"Bundestagswahl 2017: Wer ist die Frau auf dem gefälschten AfD-Plakat - Politik Inland - Bild.de",0.238244514106583,0.00626959247648903,0.0282131661442006,0.00940438871473354,0.00626959247648903,0.00313479623824451,0.00313479623824451,0.0125391849529781,0.0219435736677116,0.00313479623824451,0.00626959247648903,0.0250783699059561,0.00626959247648903,0.00313479623824451,0.0188087774294671,0.00313479623824451,0.00626959247648903,0.00313479623824451,0.00313479623824451,0.0156739811912226,0.00626959247648903,0.00313479623824451,0.00313479623824451,0.0125391849529781,0.00940438871473354,0.00313479623824451,0.0219435736677116,0.00313479623824451,0.00626959247648903,0.00313479623824451,0.00313479623824451,0.235109717868339,0.00940438871473354,0.00626959247648903,0.00626959247648903,0.00313479623824451,0.0125391849529781,0.00626959247648903,0.0250783699059561,0.119122257053292,0.00626959247648903,0.00313479623824451,0.00626959247648903,0.00626959247648903,0.00313479623824451,0.00313479623824451,0.0125391849529781,0.00313479623824451,0.0219435736677116,0.0125391849529781
"Bundestagswahl 2017: Hier ist die AfD Volkspartei",0.0736196319018405,0.00408997955010225,0.0143149284253579,0.0184049079754601,0.0143149284253579,0.0224948875255624,0.00408997955010225,0.00613496932515337,0.00204498977505112,0.00408997955010225,0.00408997955010225,0.00204498977505112,0.00204498977505112,0.00204498977505112,0.016359918200409,0.00613496932515337,0.0184049079754601,0.0102249488752556,0.00204498977505112,0.00613496932515337,0.00408997955010225,0.0122699386503067,0.00408997955010225,0.0122699386503067,0.00408997955010225,0.00204498977505112,0.00204498977505112,0.00613496932515337,0.049079754601227,0.00613496932515337,0.0081799591002045,0.372188139059305,0.157464212678937,0.00204498977505112,0.00204498977505112,0.00204498977505112,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.0102249488752556,0.00613496932515337,0.00408997955010225,0.0122699386503067,0.0204498977505112,0.00204498977505112,0.00408997955010225,0.00204498977505112,0.00613496932515337,0.0368098159509202
"Linkspartei: Mal wieder Opposition",0.00602409638554217,0.00301204819277108,0.00602409638554217,0.0993975903614458,0.00602409638554217,0.00301204819277108,0.00602409638554217,0.0120481927710843,0.00602409638554217,0.0210843373493976,0.00903614457831325,0.0150602409638554,0.0180722891566265,0.0271084337349398,0.0150602409638554,0.0120481927710843,0.0240963855421687,0.00903614457831325,0.00602409638554217,0.00301204819277108,0.00301204819277108,0.0150602409638554,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00903614457831325,0.0120481927710843,0.219879518072289,0.0512048192771084,0.00602409638554217,0.0301204819277108,0.00903614457831325,0.210843373493976,0.00301204819277108,0.00301204819277108,0.0120481927710843,0.00301204819277108,0.00301204819277108,0.00602409638554217,0.0391566265060241,0.0120481927710843,0.00301204819277108,0.0120481927710843,0.00301204819277108,0.00301204819277108,0.00301204819277108
"SPD: Jetzt neu mit Frauen | ZEIT ONLINE",0.00738007380073801,0.014760147601476,0.0129151291512915,0.044280442804428,0.0018450184501845,0.00553505535055351,0.0018450184501845,0.00738007380073801,0.003690036900369,0.003690036900369,0.00738007380073801,0.0018450184501845,0.00922509225092251,0.0018450184501845,0.00922509225092251,0.00553505535055351,0.00553505535055351,0.00922509225092251,0.00553505535055351,0.018450184501845,0.00553505535055351,0.011070110701107,0.0018450184501845,0.0018450184501845,0.0018450184501845,0.00553505535055351,0.003690036900369,0.0018450184501845,0.00738007380073801,0.003690036900369,0.0018450184501845,0.291512915129151,0.132841328413284,0.033210332103321,0.178966789667897,0.0018450184501845,0.0664206642066421,0.0018450184501845,0.00553505535055351,0.00553505535055351,0.00553505535055351,0.003690036900369,0.0018450184501845,0.00738007380073801,0.018450184501845,0.0018450184501845,0.011070110701107,0.0018450184501845,0.00553505535055351,0.0018450184501845
"AfD: André Poggenburg fordert Frauke Petry zum Parteiaustritt auf",0.00526315789473684,0.00526315789473684,0.410526315789474,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.00526315789473684,0.0105263157894737,0.0105263157894737,0.0105263157894737,0.00526315789473684,0.0210526315789474,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.0105263157894737,0.00526315789473684,0.0263157894736842,0.00526315789473684,0.00526315789473684,0.068421052631579,0.136842105263158,0.0157894736842105,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.0210526315789474,0.0157894736842105,0.0157894736842105,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00526315789473684
"Bundestagswahl 2017: Diese Hamburger ziehen sicher in den Bundestag ein",0.004739336492891,0.004739336492891,0.0023696682464455,0.0805687203791469,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.004739336492891,0.0023696682464455,0.0023696682464455,0.023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.00710900473933649,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.00710900473933649,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.00710900473933649,0.018957345971564,0.0023696682464455,0.00710900473933649,0.0616113744075829,0.592417061611374,0.0023696682464455,0.0260663507109005,0.0023696682464455,0.004739336492891,0.0545023696682464,0.00710900473933649,0.0023696682464455,0.004739336492891,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.0023696682464455,0.004739336492891,0.004739336492891,0.0023696682464455,0.0023696682464455,0.0023696682464455
"Wahlergebnis in der Analyse: Warum die ""GroKo"" einbrach | tagesschau.de",0.00571428571428571,0.0171428571428571,0.00571428571428571,0.325714285714286,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.0114285714285714,0.0114285714285714,0.0114285714285714,0.00571428571428571,0.00571428571428571,0.0171428571428571,0.00571428571428571,0.0114285714285714,0.0114285714285714,0.0114285714285714,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.0114285714285714,0.00571428571428571,0.0114285714285714,0.00571428571428571,0.0171428571428571,0.0114285714285714,0.00571428571428571,0.16,0.0742857142857143,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.04,0.00571428571428571,0.00571428571428571,0.0114285714285714,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.0114285714285714,0.0114285714285714,0.0342857142857143,0.00571428571428571,0.00571428571428571,0.0114285714285714
"Mecklenburg-Vorpommern: Landtagsfraktion der AfD spaltet sich auf",0.00413223140495868,0.012396694214876,0.103305785123967,0.0165289256198347,0.00413223140495868,0.012396694214876,0.00413223140495868,0.012396694214876,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00826446280991736,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00826446280991736,0.00413223140495868,0.00826446280991736,0.00826446280991736,0.0289256198347107,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.0247933884297521,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00826446280991736,0.557851239669422,0.00413223140495868,0.00826446280991736,0.00413223140495868,0.012396694214876,0.00413223140495868,0.00413223140495868,0.012396694214876,0.00826446280991736,0.00413223140495868,0.00413223140495868,0.00826446280991736,0.00826446280991736,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00413223140495868,0.00826446280991736
